Emp ID,First Name,Middle Initial,Last Name,Gender,EMail,Date of Birth,Age,Weight,Date of Joining,Quarter of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,Age in Company,Salary,Last % Hike,SSN,Phone Num,Place Name,County,City,State,Zip
627466,Brady,M,Pellegrini,M,brady.pellegrini@yahoo.com,6/22/1979,38.13,53,1/18/2016,Q1,2016,1,January,Jan,18,1.53,48737,5%,331-11-4257,210-803-3620,League City,Galveston,League City,TX,77573
749038,Sam,B,Barber,M,sam.barber@earthlink.net,3/29/1979,38.36,70,3/7/2004,Q1,2004,3,March,Mar,7,13.4,139947,23%,072-02-8287,304-300-2240,Leewood,Kanawha,Leewood,WV,25122
418556,Shana,C,Jimerson,F,shana.jimerson@gmail.com,6/18/1970,47.14,60,8/14/2013,Q3,2013,8,August,Aug,14,3.96,142481,24%,349-08-9556,218-724-4825,Savage,Scott,Savage,MN,55378
807302,Del,E,Grenier,M,del.grenier@hotmail.com,9/7/1967,49.92,57,4/15/2012,Q2,2012,4,April,Apr,15,5.29,176391,24%,234-57-0909,212-501-9396,East Hampton,Suffolk,East Hampton,NY,11937
282502,Williams,D,Vandyke,M,williams.vandyke@ntlworld.com,6/14/1985,32.14,53,11/23/2011,Q4,2011,11,November,Nov,23,5.68,60120,2%,423-67-7485,308-908-8124,Carleton,Thayer,Carleton,NE,68326
765920,Aretha,S,Reimers,F,aretha.reimers@aol.com,5/8/1965,52.26,50,9/26/2006,Q3,2006,9,September,Sep,26,10.84,122556,8%,290-15-1338,212-203-9362,Mahopac Falls,Putnam,Mahopac Falls,NY,10542
977503,Sidney,T,Shelley,F,sidney.shelley@exxonmobil.com,8/6/1976,41,47,3/6/2009,Q1,2009,3,March,Mar,6,8.4,184381,22%,662-22-2955,339-675-2177,East Sandwich,Barnstable,East Sandwich,MA,2537
190573,Emelda,U,Leos,F,emelda.leos@yahoo.com,10/6/1994,22.82,59,10/12/2016,Q4,2016,10,October,Oct,12,0.79,121513,21%,260-99-5018,212-819-3375,Chadwicks,Oneida,Chadwicks,NY,13319
952352,Dionna,Y,Alsup,F,dionna.alsup@hotmail.com,1/10/1976,41.58,50,7/30/2011,Q3,2011,7,July,Jul,30,6,52295,17%,369-39-6196,217-842-7044,Steward,Lee,Steward,IL,60553
741830,Kati,K,Bush,F,kati.bush@hotmail.com,8/30/1979,37.94,60,5/1/2017,Q2,2017,5,May,May,1,0.24,63414,23%,490-29-5291,314-683-6575,Pevely,Jefferson,Pevely,MO,63070
648949,Fausto,I,Baca,M,fausto.baca@gmail.com,5/20/1984,33.21,67,3/13/2016,Q1,2016,3,March,Mar,13,1.38,169655,28%,199-84-8546,231-370-9196,Attica,Lapeer,Attica,MI,48412
823155,Donovan,E,Poore,M,donovan.poore@aol.com,3/24/1989,28.36,80,5/1/2011,Q2,2011,5,May,May,1,6.25,142135,14%,581-99-5433,803-596-3010,Charleston,Berkeley,Charleston,SC,29492
336072,Brenton,M,Hornback,M,brenton.hornback@hotmail.com,1/28/1986,31.52,86,1/23/2011,Q1,2011,1,January,Jan,23,6.52,101091,11%,124-98-0727,209-518-6511,Oceanside,San Diego,Oceanside,CA,92056
746267,Marilou,Z,Greenhaw,F,marilou.greenhaw@gmail.com,5/6/1985,32.25,44,8/19/2012,Q3,2012,8,August,Aug,19,4.94,105034,3%,213-91-3181,215-384-0633,Hannastown,Westmoreland,Hannastown,PA,15635
168840,Jacquelin,L,Whetstone,F,jacquelin.whetstone@gmail.com,3/17/1974,43.39,59,8/31/2012,Q3,2012,8,August,Aug,31,4.91,160775,19%,114-98-3622,206-786-3269,Vancouver,Clark,Vancouver,WA,98667
330537,Antione,M,Shelton,M,antione.shelton@gmail.com,5/13/1969,48.24,89,7/30/2008,Q3,2008,7,July,Jul,30,9,180847,6%,354-08-7765,270-938-6306,Miracle,Bell,Miracle,KY,40856
723865,Ahmed,X,Busse,M,ahmed.busse@yahoo.co.in,4/28/1985,32.27,58,2/9/2010,Q1,2010,2,February,Feb,9,7.47,148746,24%,364-39-1569,215-974-5158,Quakake,Schuylkill,Quakake,PA,18245
408626,Waylon,C,Crutcher,M,waylon.crutcher@yahoo.com,9/21/1982,34.87,74,7/13/2015,Q3,2015,7,July,Jul,13,2.04,150704,27%,300-15-9444,209-775-0796,Irvine,Orange,Irvine,CA,92603
704550,Ina,F,Merrill,F,ina.merrill@gmail.com,12/13/1987,29.64,57,7/25/2013,Q3,2013,7,July,Jul,25,4.01,137867,10%,426-99-8128,308-323-4275,Dodge,Dodge,Dodge,NE,68633
377270,Willis,D,Patel,M,willis.patel@apple.com,5/18/1961,56.23,58,7/13/2003,Q3,2003,7,July,Jul,13,14.05,107266,5%,403-73-1531,319-577-3774,Fertile,Worth,Fertile,IA,50434
288745,Jewell,J,Gustin,F,jewell.gustin@gmail.com,10/7/1975,41.84,52,1/5/2016,Q1,2016,1,January,Jan,5,1.56,196401,24%,236-55-4373,236-972-4119,Roanoke,Roanoke (city),Roanoke,VA,24024
154308,Philip,P,Healey,M,philip.healey@aol.com,10/12/1989,27.81,86,6/3/2017,Q2,2017,6,June,Jun,3,0.15,86997,16%,624-85-4927,314-250-8819,Pineville,McDonald,Pineville,MO,64856
146541,Lowell,C,Pfeiffer,M,lowell.pfeiffer@microsoft.com,8/3/1992,25,71,5/9/2014,Q2,2014,5,May,May,9,3.22,131214,23%,752-09-9666,215-505-4598,Harrison City,Westmoreland,Harrison City,PA,15636
903078,Willis,M,Wilfong,M,willis.wilfong@aol.com,11/28/1979,37.69,61,3/25/2006,Q1,2006,3,March,Mar,25,11.35,120545,4%,214-91-5152,209-868-8419,Hermosa Beach,Los Angeles,Hermosa Beach,CA,90254
600427,Kent,L,Deacon,M,kent.deacon@gmail.com,3/12/1972,45.41,67,7/3/2005,Q3,2005,7,July,Jul,3,12.08,56604,13%,375-37-4945,240-901-7025,Hampstead,Carroll,Hampstead,MD,21074
885277,Javier,F,Cofield,M,javier.cofield@gmail.com,9/13/1983,33.9,50,3/1/2007,Q1,2007,3,March,Mar,1,10.42,46266,3%,087-02-1879,229-728-8963,Warrenton,Warren,Warrenton,GA,30828
288920,Patrick,B,Macpherson,M,patrick.macpherson@bellsouth.net,8/25/1977,39.95,67,11/6/1999,Q4,1999,11,November,Nov,6,17.74,73756,22%,255-99-8496,206-384-9120,Toutle,Cowlitz,Toutle,WA,98649
803414,Toney,N,Larue,M,toney.larue@exxonmobil.com,7/20/1969,48.05,60,7/1/2006,Q3,2006,7,July,Jul,1,11.08,71863,11%,197-84-0959,212-795-5751,Eastchester,Westchester,Eastchester,NY,10709
139218,Yoshie,T,Schubert,F,yoshie.schubert@aol.com,9/10/1982,34.9,47,12/14/2016,Q4,2016,12,December,Dec,14,0.62,105814,20%,636-31-4246,270-974-0011,Turkey Creek,Turkey Creek,Turkey Creek,KY,41570
327282,Titus,J,Jarmon,M,titus.jarmon@msn.com,4/29/1959,58.29,57,12/18/1994,Q4,1994,12,December,Dec,18,22.62,69147,5%,404-73-8958,206-954-7985,Seattle,King,Seattle,WA,98195
898886,Elanor,V,Tedford,F,elanor.tedford@gmail.com,8/28/1974,42.95,47,5/24/2000,Q2,2000,5,May,May,24,17.19,173589,20%,046-15-2533,304-635-5226,Southside,Mason,Southside,WV,25187
610018,Marlon,W,Stackhouse,M,marlon.stackhouse@gmail.com,4/6/1980,37.33,69,5/6/2002,Q2,2002,5,May,May,6,15.24,106935,13%,155-23-0187,307-663-3777,Fe Warren Afb,Laramie,Fe Warren Afb,WY,82005
476569,Darren,X,Emery,M,darren.emery@aol.com,3/1/1989,28.43,61,5/27/2011,Q2,2011,5,May,May,27,6.18,156889,4%,091-02-3395,231-328-1707,Lansing,Ingham,Lansing,MI,48916
265967,Roger,J,Kuehl,M,roger.kuehl@microsoft.com,8/16/1987,29.97,84,2/24/2014,Q1,2014,2,February,Feb,24,3.42,127056,28%,054-02-6228,212-797-5143,Youngsville,Sullivan,Youngsville,NY,12791
230617,Nubia,N,Messick,F,nubia.messick@hotmail.com,9/24/1959,57.88,46,4/1/2017,Q2,2017,4,April,Apr,1,0.32,46464,1%,027-92-2347,212-858-2798,Rooseveltown,St. Lawrence,Rooseveltown,NY,13683
949245,Julian,C,Minton,M,julian.minton@yahoo.co.in,12/20/1991,25.62,71,8/17/2016,Q3,2016,8,August,Aug,17,0.95,68503,19%,072-02-7975,304-503-3005,Deep Water,Fayette,Deep Water,WV,25057
233411,Pat,W,Cintron,M,pat.cintron@yahoo.com,10/24/1966,50.79,63,4/12/2004,Q2,2004,4,April,Apr,12,13.3,131597,18%,064-02-8665,803-326-3248,Moncks Corner,Berkeley,Moncks Corner,SC,29461
671873,Raymond,V,Ruffin,F,raymond.ruffin@gmail.com,5/4/1962,55.27,55,12/29/2001,Q4,2001,12,December,Dec,29,15.59,184690,16%,329-11-0159,239-950-2193,Orlando,Orange,Orlando,FL,32869
205824,Reid,I,Colson,M,reid.colson@gmail.com,12/24/1989,27.61,72,3/19/2014,Q1,2014,3,March,Mar,19,3.36,128291,11%,465-99-6166,212-779-4217,New Rochelle,Westchester,New Rochelle,NY,10801
333736,Glenn,E,Mondragon,M,glenn.mondragon@outlook.com,1/6/1973,44.59,59,10/12/2010,Q4,2010,10,October,Oct,12,6.8,58844,13%,086-02-8375,319-574-6442,Tabor,Fremont,Tabor,IA,51653
816265,Luigi,F,Brady,M,luigi.brady@gmail.com,7/31/1981,36.02,87,8/4/2010,Q3,2010,8,August,Aug,4,6.99,133112,6%,335-11-6488,480-657-8266,Mesa,Maricopa,Mesa,AZ,85208
269881,Lettie,G,Doyon,F,lettie.doyon@aol.com,4/12/1970,47.33,56,5/23/2017,Q2,2017,5,May,May,23,0.18,142527,28%,040-15-8624,218-933-3394,Storden,Cottonwood,Storden,MN,56174
260977,Harriet,W,Campo,F,harriet.campo@yahoo.co.in,2/25/1989,28.44,52,10/13/2010,Q4,2010,10,October,Oct,13,6.79,87632,1%,474-55-4875,385-947-4367,Fairview,Sanpete,Fairview,UT,84629
287417,Larraine,I,Kline,F,larraine.kline@gmail.com,8/18/1977,39.97,53,4/24/2001,Q2,2001,4,April,Apr,24,16.27,82265,9%,516-49-9338,252-856-9596,Hubert,Onslow,Hubert,NC,28539
820022,Carolin,Y,Hensel,F,carolin.hensel@shell.com,10/13/1975,41.82,53,11/4/1997,Q4,1997,11,November,Nov,4,19.74,78514,7%,665-22-8451,701-532-2895,West Fargo,Cass,West Fargo,ND,58078
886433,Cordelia,Z,Mather,F,cordelia.mather@hotmail.com,12/31/1959,57.61,44,5/29/1996,Q2,1996,5,May,May,29,21.18,139326,13%,044-15-5910,339-391-5504,Salem,Essex,Salem,MA,1971
305635,Federico,F,Jacinto,M,federico.jacinto@microsoft.com,12/25/1961,55.63,61,7/23/2014,Q3,2014,7,July,Jul,23,3.02,158211,28%,271-17-7012,216-639-0632,Toledo,Lucas,Toledo,OH,43609
914943,Aida,W,Yocum,F,aida.yocum@gmail.com,7/3/1970,47.1,43,6/8/1999,Q2,1999,6,June,Jun,8,18.15,47602,17%,319-11-7726,304-456-0477,Huntington,Cabell,Huntington,WV,25777
430715,Teodoro,K,Verdugo,M,teodoro.verdugo@yahoo.com,6/23/1982,35.12,69,4/24/2004,Q2,2004,4,April,Apr,24,13.27,171291,2%,032-92-6297,212-791-5765,New York City,New York,New York City,NY,10171
463424,Jamel,F,Belknap,M,jamel.belknap@gmail.com,2/27/1995,22.43,68,10/4/2016,Q4,2016,10,October,Oct,4,0.81,94630,7%,239-99-7702,207-691-7780,Merepoint,Cumberland,Merepoint,ME,4053
347449,Chauncey,T,Arenas,M,chauncey.arenas@yahoo.com,9/21/1974,42.88,72,10/22/2003,Q4,2003,10,October,Oct,22,13.78,111401,22%,430-99-3775,207-955-2892,Ocean Park,York,Ocean Park,ME,4063
248921,Michal,U,Freeland,M,michal.freeland@gmail.com,3/24/1963,54.38,64,2/14/2011,Q1,2011,2,February,Feb,14,6.45,130726,26%,131-98-4306,219-906-9589,Grissom Afb,Miami,Grissom Afb,IN,46971
717193,Clair,O,Battles,F,clair.battles@gmail.com,1/16/1989,28.55,51,4/9/2010,Q2,2010,4,April,Apr,9,7.31,133834,14%,421-67-6925,215-395-8012,Fairview,Erie,Fairview,PA,16415
516533,Kenyatta,P,Radford,F,kenyatta.radford@hotmail.com,3/14/1962,55.41,45,2/28/1992,Q1,1992,2,February,Feb,28,25.43,91260,15%,310-37-6095,229-929-1982,Stone Mountain,DeKalb,Stone Mountain,GA,30086
339380,Sonny,S,Berner,M,sonny.berner@yahoo.com,9/24/1979,37.87,78,4/9/2011,Q2,2011,4,April,Apr,9,6.31,188738,27%,369-39-4016,212-720-3533,White Lake,Sullivan,White Lake,NY,12786
930464,Rudy,X,Woodcock,M,rudy.woodcock@cox.net,10/18/1994,22.79,50,1/17/2016,Q1,2016,1,January,Jan,17,1.53,57036,17%,011-94-8748,252-761-9943,Troy,Montgomery,Troy,NC,27371
478338,Bonita,G,Philpot,F,bonita.philpot@gmail.com,8/29/1995,21.93,43,1/24/2017,Q1,2017,1,January,Jan,24,0.51,79941,26%,014-94-7390,209-433-3267,Torrance,Los Angeles,Torrance,CA,90502
482447,Annie,Q,Yoon,F,annie.yoon@rediffmail.com,8/3/1979,38.01,51,7/27/2005,Q3,2005,7,July,Jul,27,12.01,157820,5%,487-29-4592,225-623-2365,Lake Charles,Calcasieu,Lake Charles,LA,70629
249147,Luanne,O,Mcgaha,F,luanne.mcgaha@yahoo.com,11/19/1990,26.71,45,7/3/2012,Q3,2012,7,July,Jul,3,5.07,154410,24%,618-87-9243,423-784-7435,Bristol,Sullivan,Bristol,TN,37621
223080,Mark,W,Reid,M,mark.reid@gmail.com,3/13/1995,22.39,59,6/23/2016,Q2,2016,6,June,Jun,23,1.1,183966,16%,163-86-4635,212-905-7045,Hornell,Steuben,Hornell,NY,14843
423623,Daren,D,Najera,M,daren.najera@microsoft.com,10/16/1995,21.8,52,1/13/2017,Q1,2017,1,January,Jan,13,0.54,147319,4%,732-28-9905,316-218-7663,Ramona,Marion,Ramona,KS,67475
288302,Deloras,T,Benavides,F,deloras.benavides@aol.com,7/31/1988,29.01,50,12/25/2013,Q4,2013,12,December,Dec,25,3.59,91194,22%,020-94-3098,219-318-5688,Etna Green,Kosciusko,Etna Green,IN,46524
350894,Elmer,B,Koller,M,elmer.koller@gmail.com,2/16/1986,31.47,90,5/18/2007,Q2,2007,5,May,May,18,10.2,147763,26%,551-99-8622,303-923-1984,Boone,Pueblo,Boone,CO,81025
693231,Mittie,D,Leonardo,F,mittie.leonardo@exxonmobil.com,10/15/1960,56.82,47,1/2/2010,Q1,2010,1,January,Jan,2,7.57,63475,6%,226-99-4449,208-544-8904,Princeton,Latah,Princeton,ID,83857
464777,Albert,N,Lindsey,M,albert.lindsey@yahoo.com,9/13/1995,21.89,54,4/12/2017,Q2,2017,4,April,Apr,12,0.29,170079,22%,708-18-6838,215-887-9833,Pittsburgh,Allegheny,Pittsburgh,PA,15250
476689,Christie,J,Benedetto,F,christie.benedetto@aol.com,7/28/1967,50.04,54,4/5/1994,Q2,1994,4,April,Apr,5,23.33,119049,15%,232-57-2928,209-483-1210,Sonoma,Sonoma,Sonoma,CA,95476
850186,Francesco,Y,Dunleavy,M,francesco.dunleavy@aol.com,12/7/1965,51.67,86,5/13/2012,Q2,2012,5,May,May,13,5.21,135800,9%,636-31-3975,308-838-7059,Denton,Lancaster,Denton,NE,68339
668661,Karoline,D,Twomey,F,karoline.twomey@yahoo.com,10/24/1973,43.79,60,9/21/1995,Q3,1995,9,September,Sep,21,21.87,84560,23%,728-14-4583,231-208-6027,Flushing,Genesee,Flushing,MI,48433
785231,Zachery,O,Hanna,M,zachery.hanna@gmail.com,12/15/1994,22.63,68,12/19/2015,Q4,2015,12,December,Dec,19,1.61,191237,16%,323-11-5714,802-903-0911,Whiting,Addison,Whiting,VT,5778
775092,Romeo,J,Bazemore,M,romeo.bazemore@charter.net,7/29/1990,27.02,78,10/1/2011,Q4,2011,10,October,Oct,1,5.83,162332,28%,700-18-1801,210-312-0687,Claude,Armstrong,Claude,TX,79019
842348,Alethea,X,Easterling,F,alethea.easterling@ntlworld.com,10/19/1972,44.8,45,10/1/2011,Q4,2011,10,October,Oct,1,5.83,45677,28%,209-84-4778,216-853-5046,Cleveland,Cuyahoga,Cleveland,OH,44111
918956,Ina,X,Straub,F,ina.straub@gmail.com,1/1/1988,29.59,58,4/2/2009,Q2,2009,4,April,Apr,2,8.33,115747,22%,130-98-0336,239-956-1423,Pensacola,Escambia,Pensacola,FL,32511
465118,Jude,T,Harman,M,jude.harman@gmail.com,12/4/1966,50.68,69,2/7/2015,Q1,2015,2,February,Feb,7,2.47,55218,17%,682-24-4212,319-255-4528,Fairfield,Jefferson,Fairfield,IA,52556
665336,Irish,O,Gaona,F,irish.gaona@gmail.com,11/15/1973,43.73,51,11/22/1994,Q4,1994,11,November,Nov,22,22.7,97771,5%,056-02-8842,206-823-8377,Coulee Dam,Okanogan,Coulee Dam,WA,99116
159681,Agnus,J,Freeze,F,agnus.freeze@gmail.com,10/21/1993,23.78,52,8/12/2015,Q3,2015,8,August,Aug,12,1.96,97212,2%,455-99-3166,210-920-0827,Mineral Wells,Palo Pinto,Mineral Wells,TX,76067
891653,Marshall,U,Johanson,M,marshall.johanson@yahoo.co.in,1/1/1965,52.61,57,9/4/1992,Q3,1992,9,September,Sep,4,24.91,107590,20%,046-15-0910,480-467-0598,Lakeside,Navajo,Lakeside,AZ,85929
772938,Aldo,P,Mcnamara,M,aldo.mcnamara@gmail.com,3/20/1995,22.37,84,10/18/2016,Q4,2016,10,October,Oct,18,0.78,160352,21%,599-92-5171,808-455-6817,Honolulu,Honolulu,Honolulu,HI,96816
175253,Lynda,S,Emanuel,F,lynda.emanuel@ntlworld.com,5/3/1968,49.27,48,10/23/2008,Q4,2008,10,October,Oct,23,8.77,60376,5%,482-41-9586,217-262-1039,Elmhurst,DuPage,Elmhurst,IL,60126
552022,Tarra,A,Cornejo,F,tarra.cornejo@aol.com,2/5/1980,37.5,54,10/16/2012,Q4,2012,10,October,Oct,16,4.78,55372,5%,648-58-8927,316-213-1783,Garden Plain,Sedgwick,Garden Plain,KS,67050
503907,Doyle,N,Kline,M,doyle.kline@gmail.com,10/31/1971,45.77,59,9/20/2015,Q3,2015,9,September,Sep,20,1.85,95178,8%,017-94-4416,209-351-1561,Sacramento,Sacramento,Sacramento,CA,94286
679449,Pamela,O,Carey,F,pamela.carey@gmail.com,5/4/1981,36.26,48,4/6/2012,Q2,2012,4,April,Apr,6,5.31,171376,13%,371-37-1582,209-741-6412,San Diego,San Diego,San Diego,CA,92162
892570,Bruno,S,Raymond,M,bruno.raymond@sbcglobal.net,1/13/1984,33.56,81,5/5/2015,Q2,2015,5,May,May,5,2.23,145939,20%,177-86-0970,212-497-7930,Dewittville,Chautauqua,Dewittville,NY,14728
867301,Cyril,K,Weidman,M,cyril.weidman@charter.net,4/22/1983,34.29,72,4/13/2011,Q2,2011,4,April,Apr,13,6.3,122787,4%,419-67-4510,228-632-7798,Greenwood,Leflore,Greenwood,MS,38935
378602,Darell,I,Ezell,M,darell.ezell@yahoo.com,6/25/1966,51.13,74,9/3/2014,Q3,2014,9,September,Sep,3,2.9,80631,17%,497-29-2872,262-236-4819,Cudahy,Milwaukee,Cudahy,WI,53110
593775,Darrell,J,Collum,M,darrell.collum@hotmail.co.uk,1/8/1976,41.58,64,5/13/2000,Q2,2000,5,May,May,13,17.22,171931,6%,290-15-1596,304-876-4444,Uneeda,Boone,Uneeda,WV,25205
978801,Rex,W,Sell,M,rex.sell@gmail.com,9/27/1970,46.87,63,6/21/2011,Q2,2011,6,June,Jun,21,6.11,153531,15%,136-25-6337,215-923-0808,Drumore,Lancaster,Drumore,PA,17518
454311,Juan,R,Tynes,F,juan.tynes@yahoo.com,2/26/1980,37.44,49,9/17/2001,Q3,2001,9,September,Sep,17,15.87,112237,8%,508-57-0016,205-305-1257,Lineville,Clay,Lineville,AL,36266
524907,Fleta,R,Steinberg,F,fleta.steinberg@aol.com,5/2/1973,44.27,41,4/2/2012,Q2,2012,4,April,Apr,2,5.32,115599,14%,578-53-7198,206-481-3381,Snohomish,Snohomish,Snohomish,WA,98291
988411,Mohammad,G,Butts,M,mohammad.butts@outlook.com,10/21/1964,52.8,53,4/11/2004,Q2,2004,4,April,Apr,11,13.3,97067,28%,603-87-3518,207-548-4548,Pembroke,Washington,Pembroke,ME,4666
183132,Joselyn,P,Brotherton,F,joselyn.brotherton@gmail.com,4/30/1993,24.26,40,5/20/2014,Q2,2014,5,May,May,20,3.19,168006,14%,407-73-0440,217-258-3931,Kankakee,Kankakee,Kankakee,IL,60902
121050,Geoffrey,P,Throckmorton,M,geoffrey.throckmorton@gmail.com,11/26/1969,47.7,86,1/20/2012,Q1,2012,1,January,Jan,20,5.52,99164,10%,502-37-8203,239-779-7039,Milligan,Okaloosa,Milligan,FL,32537
129942,Len,W,Schoonmaker,M,len.schoonmaker@apple.com,9/16/1985,31.88,82,8/3/2012,Q3,2012,8,August,Aug,3,4.99,103763,15%,300-15-2227,210-468-2754,Moscow,Polk,Moscow,TX,75960
357551,Katina,W,Polite,F,katina.polite@hotmail.com,7/13/1965,52.08,44,7/29/1987,Q3,1987,7,July,Jul,29,30.02,165739,13%,034-92-0810,217-469-2856,Oconee,Shelby,Oconee,IL,62553
634089,Catherin,G,Sherwood,F,catherin.sherwood@comcast.net,6/10/1978,39.16,41,11/23/2012,Q4,2012,11,November,Nov,23,4.68,62498,3%,058-02-4436,308-247-4056,Omaha,Douglas,Omaha,NE,68111
648605,Wilburn,C,Grabowski,M,wilburn.grabowski@gmail.com,10/30/1993,23.76,76,2/26/2015,Q1,2015,2,February,Feb,26,2.42,154164,26%,330-11-9488,304-232-2530,Glen White,Raleigh,Glen White,WV,25849
239334,Grady,D,Merino,M,grady.merino@gmail.com,5/10/1985,32.24,53,9/10/2007,Q3,2007,9,September,Sep,10,9.89,123337,27%,600-99-1691,225-702-0946,Robeline,Natchitoches,Robeline,LA,71469
508758,Maria,E,Kindle,F,maria.kindle@gmail.com,11/4/1969,47.76,53,7/29/2008,Q3,2008,7,July,Jul,29,9,73307,25%,299-15-7089,314-778-7999,Eudora,Polk,Eudora,MO,65645
742316,Rufus,K,Wisner,M,rufus.wisner@aol.com,10/23/1967,49.8,89,12/9/1994,Q4,1994,12,December,Dec,9,22.65,160924,25%,212-91-0888,210-959-0442,Chilton,Falls,Chilton,TX,76632
638376,Arnold,Q,Adames,M,arnold.adames@yahoo.com,11/5/1959,57.77,81,6/8/2003,Q2,2003,6,June,Jun,8,14.15,115486,22%,290-15-6941,239-763-7610,Spring Hill,Hernando,Spring Hill,FL,34611
437773,Trey,U,Satterfield,M,trey.satterfield@msn.com,12/9/1961,55.67,70,9/20/2010,Q3,2010,9,September,Sep,20,6.86,149564,22%,325-11-3232,480-415-8464,Scottsdale,Maricopa,Scottsdale,AZ,85260
521297,Deidra,P,Benefield,F,deidra.benefield@sbcglobal.net,9/9/1962,54.92,50,1/16/1988,Q1,1988,1,January,Jan,16,29.55,144041,6%,081-02-1132,206-338-1113,Kent,King,Kent,WA,98042
881132,Carmina,C,Puryear,F,carmina.puryear@aol.com,11/8/1981,35.74,47,3/11/2008,Q1,2008,3,March,Mar,11,9.39,180482,6%,269-17-8765,262-688-4845,Rewey,Iowa,Rewey,WI,53580
803741,Prince,C,Metzger,M,prince.metzger@hotmail.com,10/10/1973,43.83,70,12/8/2008,Q4,2008,12,December,Dec,8,8.64,41541,1%,273-17-1291,212-299-4664,Barton,Tioga,Barton,NY,13734
196234,Reinaldo,Z,Michalski,M,reinaldo.michalski@msn.com,7/4/1971,46.1,85,11/20/2011,Q4,2011,11,November,Nov,20,5.69,137219,17%,770-02-3400,219-464-8317,Brookville,Franklin,Brookville,IN,47012
704466,Liane,M,Lucio,F,liane.lucio@microsoft.com,10/10/1980,36.82,44,5/30/2003,Q2,2003,5,May,May,30,14.17,123613,17%,288-15-1868,217-436-5828,Good Hope,McDonough,Good Hope,IL,61438
400418,Orval,O,Million,M,orval.million@hotmail.com,3/20/1961,56.39,60,6/5/1991,Q2,1991,6,June,Jun,5,26.16,134148,26%,174-86-8445,505-453-1525,Cuervo,Guadalupe,Cuervo,NM,88417
483949,Hollis,Y,Byars,M,hollis.byars@ibm.com,2/10/1969,48.49,64,1/14/2011,Q1,2011,1,January,Jan,14,6.54,63392,5%,515-31-5919,304-388-8574,Gilboa,Nicholas,Gilboa,WV,26671
441419,Zoe,E,Flagg,F,zoe.flagg@outlook.com,2/3/1961,56.52,46,9/29/2003,Q3,2003,9,September,Sep,29,13.84,143110,4%,311-35-2647,212-231-6013,Fort Johnson,Montgomery,Fort Johnson,NY,12070
555933,Murray,U,Heaton,M,murray.heaton@yahoo.com,3/2/1976,41.43,67,1/29/2013,Q1,2013,1,January,Jan,29,4.5,91603,5%,305-37-3384,339-386-8278,Rowe,Franklin,Rowe,MA,1367
196061,Porfirio,Z,Coan,M,porfirio.coan@aol.com,2/16/1981,36.47,84,8/17/2011,Q3,2011,8,August,Aug,17,5.95,153184,4%,402-73-6710,503-698-7238,Lakeside,Coos,Lakeside,OR,97449
602446,Stephen,M,Pelham,M,stephen.pelham@gmail.com,5/3/1960,57.27,55,8/19/1996,Q3,1996,8,August,Aug,19,20.95,117261,1%,114-98-1868,479-307-6723,Peel,Marion,Peel,AR,72668
902984,Alva,J,Menke,M,alva.menke@outlook.com,2/4/1983,34.5,55,8/13/2014,Q3,2014,8,August,Aug,13,2.96,168575,13%,594-99-0335,231-422-9559,Utica,Macomb,Utica,MI,48316
497844,Alvina,G,Spurling,F,alvina.spurling@yahoo.com,8/31/1991,25.93,40,6/5/2014,Q2,2014,6,June,Jun,5,3.15,133999,22%,250-99-9923,314-924-7097,Devils Elbow,Pulaski,Devils Elbow,MO,65457
168288,Cornell,W,Bussard,M,cornell.bussard@yahoo.com,2/3/1959,58.52,72,6/18/1990,Q2,1990,6,June,Jun,18,27.13,189631,12%,487-29-1747,236-493-1244,Arlington,Arlington,Arlington,VA,22209
625217,Na,J,Napoli,F,na.napoli@gmail.com,6/19/1984,33.13,57,7/9/2008,Q3,2008,7,July,Jul,9,9.06,197024,24%,017-94-2833,210-256-8994,Round Rock,Williamson,Round Rock,TX,78683
349646,Gerardo,G,Kovacs,M,gerardo.kovacs@shell.com,11/21/1980,36.71,87,2/10/2004,Q1,2004,2,February,Feb,10,13.47,41981,27%,364-39-9728,225-969-9463,Denham Springs,Livingston,Denham Springs,LA,70726
279602,Brad,F,Hammon,M,brad.hammon@gmail.com,5/31/1985,32.18,54,10/4/2012,Q4,2012,10,October,Oct,4,4.82,55692,13%,216-89-0886,231-215-3416,Holland,Ottawa,Holland,MI,49422
457780,Neoma,H,Damico,F,neoma.damico@hotmail.com,3/2/1986,31.43,42,10/29/2014,Q4,2014,10,October,Oct,29,2.75,78809,7%,481-41-8150,304-431-5298,Barrackville,Marion,Barrackville,WV,26559
185778,Wen,O,Underwood,F,wen.underwood@ibm.com,8/18/1964,52.98,54,1/24/2007,Q1,2007,1,January,Jan,24,10.52,166714,17%,021-94-0166,209-860-7769,Fresno,Fresno,Fresno,CA,93792
603074,Nicholle,V,Bostick,F,nicholle.bostick@aol.com,3/30/1964,53.36,50,7/30/1999,Q3,1999,7,July,Jul,30,18.01,141232,29%,041-15-3002,201-928-8733,Tuckerton,Ocean,Tuckerton,NJ,8087
269534,Rhona,K,Engleman,F,rhona.engleman@sbcglobal.net,5/3/1967,50.27,43,6/10/1992,Q2,1992,6,June,Jun,10,25.15,92981,16%,256-99-5826,605-346-0868,Armour,Douglas,Armour,SD,57313
